time cls x y yaw
4.599 9 -0.0023176155785042283 2.7191102641038163 0.00028889151679692177
4.598 9 4.77822054095104 -3.9712667198695044 2.0956822697194406
4.599 9 8.084895770982914 4.582370000695912 -2.6169023693166817
4.599 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
4.599 2 4.48616 2.69491 -1.9784700000000017
4.599 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
4.598 5 3.0 -0.014978 0.8770609999999999
4.599 10 1.4767813239605005 -6.27343470068333 -1.586076031547669
4.598 10 2.477070167886922 -4.884819459536298 1.58647649662601
4.599 12 4.192835248153008 -0.8449289543916517 1.2757898504906473
4.598 11 1.872658370451923 -1.263636073168971 1.4774655290533896
4.599 13 2.9436820479961687 4.524381323700007 0.39777588395252933
