time cls x y yaw
7.79 9 -0.0018566789405063734 1.123610330681929 0.0002889043363843623
7.788 9 6.020475114141581 -3.2519171349024956 2.0956822697195716
7.789 9 7.445689981345569 5.686721375257026 -2.6169023693162248
7.791 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
7.791 2 4.48616 2.69491 -1.9784700000000017
7.79 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
7.789 5 3.0 -0.014978 0.8770609999999999
7.791 10 1.4611220243627103 -7.424358431020281 -1.5838588203106705
7.791 10 2.4520378009864086 -3.288515719444474 1.5864765041296345
7.791 12 4.65686593862023 0.6821242595787407 1.2757898504906473
7.791 11 1.9038001869125991 -0.9465116715470067 1.4709830427567463
7.791 13 2.8957227871627254 4.543273830321885 1.9937738010191812
