time cls x y yaw
7.491 9 -0.0018998700539066568 1.2731103244465949 0.0002889031387091502
7.492 9 5.905206351237421 -3.318665560341189 2.0956822697195725
7.491 9 7.50540262251103 5.5835562625236586 -2.616902369315071
7.491 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
7.491 2 4.48616 2.69491 -1.9784700000000017
7.491 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
7.49 5 3.0 -0.014978 0.8770609999999999
7.49 10 1.460134397579992 -7.424017807764474 -1.5504341056565265
7.491 10 2.454389729558027 -3.438497279762494 1.5864764922415555
7.491 12 4.613254031621412 0.5386042206715609 1.2757898504906473
7.489 11 1.9007997898473912 -0.97655084938089 1.47109560520314
7.491 13 2.900794346118231 4.545111651046242 1.843774541562955
