time cls x y yaw
0.999 9 -0.0028376072758751958 4.519110188995049 0.0002888770516463412
0.999 9 3.3766925757741624 -4.782846392682344 2.095682269717808
0.999 9 8.806256536716505 3.336080048212953 -2.6169023693166777
0.998 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
0.999 2 4.48616 2.69491 -1.9784700000000017
0.999 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
0.999 5 3.0 -0.014978 0.8770609999999999
0.999 10 1.5042837203153379 -4.473644820027503 -1.5860760357502097
0.999 10 2.505285480169838 -6.684098243592166 1.5864764961755196
0.999 12 3.669492364131702 -2.5671694215376353 1.275789850490646
0.999 11 1.857386620932471 -1.5747499624459909 1.5246676298307793
0.999 13 2.916520298976472 4.4749531247353715 -1.4022241193909484
