time cls x y yaw
3.899 9 -0.0024187271144315496 3.0691102494987432 0.0002888887039584859
3.898 9 4.50562549354225 -4.129117725974166 2.09568226971944
3.899 9 8.225160364320006 4.340035843268663 -2.6169023693166817
3.899 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
3.898 2 4.48616 2.69491 -1.9784700000000017
3.898 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
3.898 5 3.0 -0.014978 0.8770609999999999
3.899 10 1.4821290115167873 -5.923475557011013 -1.5860760288196065
3.899 10 2.4825501638146767 -5.23427649500972 1.58647649996298
3.899 12 4.091074131822429 -1.1798090451751004 1.2757898504906473
3.898 11 1.8683197287500493 -1.3315010809018444 1.4975406871084689
3.899 13 2.946448619349477 4.512154631453599 0.04777588241729725
