time cls x y yaw
0.399 9 -0.0029242700275790806 4.81911017647789 0.00028887464073697525
0.399 9 3.143039677995097 -4.918147255057993 2.0956822697172064
0.399 9 8.926483331005603 3.128365056132207 -2.616902369317418
0.399 1 5.3557600000003855 2.0121399999997522 2.368532990498512e-19
0.399 2 4.48616 2.69491 -1.9784700000000017
0.399 4 5.783039999998798 -1.0753899999950993 0.22557199999999927
0.399 5 3.0 -0.014978 0.8770609999999999
0.399 10 1.5091305049885964 -4.183581438008047 -1.5862177691409762
0.399 10 2.5093995308608146 -6.97191199773412 1.5862680692278701
0.399 12 3.582268583429076 -2.8542094984391913 1.275789848804781
0.399 11 1.8557385420913328 -1.610437516523565 1.5246600090795301
0.399 13 2.9057643870757293 4.474755149106064 -1.702222262628969
