time cls x y yaw
3.498 9 -0.0024766491310002628 3.2696102411285635 0.0002888870886642303
3.498 9 4.3498568950229375 -4.219318300891166 2.0956822697194397
3.499 9 8.305311560512502 4.201559181881664 -2.6169023693166813
3.498 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
3.498 2 4.48616 2.69491 -1.9784700000000017
3.498 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
3.499 5 3.0 -0.014978 0.8770609999999999
3.498 10 1.4851924727882155 -5.722998961846851 -1.58607602444277
3.499 10 2.4856860696300767 -5.434251908731527 1.5864765041619397
3.499 12 4.03292492249067 -1.3711690970513775 1.2757898504906473
3.499 11 1.8663588319156885 -1.3703054550416518 1.508054185230684
3.499 13 2.9460716079239853 4.504976519585456 -0.1522241184379368
