time cls x y yaw
6.591 9 -0.0020298756490375568 1.723110305667216 0.0002888995217811448
6.591 9 5.554337583073115 -3.521842355341256 2.0956822697190938
6.592 9 7.6855424359505 5.272329966056852 -2.616902369318322
6.591 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
6.591 2 4.48616 2.69491 -1.9784700000000017
6.591 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
6.591 5 3.0 -0.014978 0.8770609999999999
6.591 10 1.4615633155382002 -7.269318410546959 -1.5860761962892445
6.591 10 2.4614455175411813 -3.88844196064722 1.5864764914303542
6.591 12 4.482418310625347 0.10804410394755953 1.2757898504906473
6.591 11 1.8918843403309207 -1.0658841503905832 1.4713229220493171
6.591 13 2.916836747923381 4.545877781838931 1.3937764915053883
