time cls x y yaw
2.898 9 -0.0025633148948403833 3.569610228610318 0.0002888846777662906
2.898 9 4.1162039972440345 -4.35461916326666 2.0956822697194397
2.899 9 8.425538354801562 3.993844189801165 -2.6169023693166795
2.899 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
2.899 2 4.48616 2.69491 -1.9784700000000017
2.898 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
2.899 5 3.0 -0.014978 0.8770609999999999
2.899 10 1.4897685663976026 -5.423533923219905 -1.586076033689895
2.899 10 2.490389927833305 -5.7342150293397935 1.5864764950859143
2.899 12 3.945701108492865 -1.658209174865793 1.2757898504906473
2.899 11 1.863919554615537 -1.4289478815561447 1.5211766553904777
2.899 13 2.9428665228696262 4.4947054318084545 -0.45222411976354004
