time cls x y yaw
0.199 9 -0.0029531574194275323 4.919110172361957 0.0002888735862062383
0.199 9 3.0651553786901085 -4.963247542518006 2.095682269539908
0.199 9 8.966558929103515 3.059126725406889 -2.616902369442229
0.199 1 5.355760000000398 2.0121399999997434 2.9147488721240304e-19
0.199 2 4.48616 2.69491 -1.9784700000000017
0.199 4 5.783039999998068 -1.0753899999919416 0.22557199999999927
0.199 5 3.0 -0.014978 0.8770609999999999
0.199 10 1.5104018244160111 -4.106257920454984 -1.586192204748174
0.199 10 2.510416078170231 -7.049175236659534 1.5861999867149095
0.199 12 3.553194651793506 -2.9498871784309153 1.2757899999999962
0.199 11 1.855426509563862 -1.6171959980704806 1.5246600102734131
0.199 13 2.9022362488948605 4.475398505908702 -1.8022102241145843
