time cls x y yaw
8.891 9 -0.001697635892923106 0.5731103536599331 0.0002889087653116536
8.89 9 6.449617603061652 -3.0034145510074097 2.095682269720727
8.89 9 7.225073813819466 6.067878385724413 -2.6169023693182347
8.89 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
8.889 2 4.48616 2.69491 -1.9784700000000017
8.891 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
8.891 5 3.0 -0.014978 0.8770609999999999
8.89 10 1.4605059472473259 -7.423221721768289 -1.5322654393859616
8.891 10 2.443414059489986 -2.738583331717906 1.586476492904486
8.89 12 4.816630891259239 1.2078860021087383 1.2757898504906473
8.891 11 1.9147572822672927 -0.8370814111605854 1.4707594508110668
8.891 13 2.8807409211910304 4.530713578661822 2.5437731350170485
