time cls x y yaw
3.799 9 -0.0024331715391977 3.119110247412329 0.0002888883021311314
3.799 9 4.46707276540891 -4.1514423682635035 2.095682269717807
3.799 9 8.245198163368162 4.305416677921913 -2.6169023693166817
3.799 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
3.798 2 4.48616 2.69491 -1.9784700000000017
3.798 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
3.798 5 3.0 -0.014978 0.8770609999999999
3.798 10 1.482900607093274 -5.8729814520158845 -1.5860760363070854
3.799 10 2.4833341396922215 -5.284270348457622 1.5864764923545263
3.799 12 4.0765368294894895 -1.2276490581441697 1.2757898504906473
3.798 11 1.867803783427545 -1.341205843649438 1.500372961634057
3.799 13 2.9464891582259627 4.510355275599006 -0.0022241178105864567
