time cls x y yaw
1.299 9 -0.0027942756288861417 4.369110195253832 0.00028887825699253186
1.299 9 3.4935190246635663 -4.715195961494622 2.0956822697178077
1.299 9 8.746143139572029 3.4399375442532025 -2.616902369316678
1.299 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
1.299 2 4.48616 2.69491 -1.9784700000000017
1.299 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
1.299 5 3.0 -0.014978 0.8770609999999999
1.299 10 1.5019918540839652 -4.6236273091397315 -1.5860760317689693
1.299 10 2.50293355040405 -6.53411668425865 1.5864764968058536
1.299 12 3.713104271163118 -2.423649382383883 1.2757898504906473
1.299 11 1.858465652294534 -1.5513747973344316 1.524667629784704
1.299 13 2.921756314079141 4.476252918596958 -1.2522241230270283
