time cls x y yaw
5.692 9 -0.0021597351664591024 2.1726102869076858 0.0002888959073739717
5.692 9 5.204247657901256 -3.724568147468861 2.095682269720341
5.691 9 7.866083005377031 4.96041128628242 -2.6169023693166817
5.691 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
5.691 2 4.48616 2.69491 -1.9784700000000017
5.692 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
5.691 5 3.0 -0.014978 0.8770609999999999
5.692 10 1.4684312907146557 -6.819870906423262 -1.5860760358037769
5.691 10 2.468501305639617 -4.338386641528123 1.5864764927197654
5.691 12 4.351582589628575 -0.3225160127691413 1.2757898504906473
5.692 11 1.882973493588946 -1.1553254946188989 1.4714806142470844
5.691 13 2.9316181182461007 4.5395887311734455 0.9437764904317761
