time cls x y yaw
4.398 9 -0.002346649129087013 2.8196102599063506 0.00028889070512463054
4.398 9 4.7003362416913905 -4.016367007328004 2.0956822697194406
4.398 9 8.125171747063098 4.512785478349403 -2.616902369320659
4.399 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
4.399 2 4.48616 2.69491 -1.9784700000000017
4.398 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
4.398 5 3.0 -0.014978 0.8770609999999999
4.399 10 1.4783092341419093 -6.173446373906196 -1.5860760265733105
4.398 10 2.478638121502173 -4.984807166382083 1.5864765020783154
4.398 12 4.163615270463799 -0.9410873804594586 1.2757898504906473
4.399 11 1.8713188240840362 -1.2828705269842298 1.4836959490595842
4.398 13 2.9449128710734405 4.520980737872542 0.29727588353301493
