time cls x y yaw
4.997 9 -0.0022601260076145447 2.5201102724069417 0.000288893114977214
4.998 9 4.933989139470293 -3.881066144952539 2.0956822697193904
4.997 9 8.005145330769494 4.720154278776122 -2.6169023693178373
4.997 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
4.997 2 4.48616 2.69491 -1.9784700000000017
4.997 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
4.997 5 3.0 -0.014978 0.8770609999999999
4.997 10 1.4737407808274257 -6.472411470921336 -1.5860760257078073
4.998 10 2.4739342625593186 -4.684844045797424 1.5864765024113758
4.997 12 4.2506937114381085 -0.6545257027748003 1.2757898504906473
4.997 11 1.8761038605737348 -1.2244660065220703 1.4716692724040086
4.998 13 2.9402616751208366 4.530683015466681 0.5972758848236214
