time cls x y yaw
8.191 9 -0.001798753465742578 0.923110339053128 0.00028890595196931463
8.19 9 6.177022555653166 -3.1612655571125186 2.095682269720727
8.191 9 7.365138029172892 5.825890419950768 -2.6169023693132307
8.191 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
8.19 2 4.48616 2.69491 -1.9784700000000017
8.19 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
8.191 5 3.0 -0.014978 0.8770609999999999
8.191 10 1.456472923683847 -7.423901324229398 -1.5938298741312287
8.191 10 2.4489018954351645 -3.0885403057150596 1.5864765034500485
8.191 12 4.7150151479519895 0.8734843114549735 1.2757898504906473
8.191 11 1.9077790978401947 -0.9067214080542171 1.4708710589221579
8.191 13 2.8894946822519953 4.539685285376494 2.193773764321173
