time cls x y yaw
0.899 9 -0.00285205111802746 4.569110186908789 0.00028887664986760437
0.899 9 3.3377504261443565 -4.805396536411577 2.0956822697178095
0.899 9 8.826294335764695 3.3014608828662033 -2.6169023693166777
0.899 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
0.899 2 4.48616 2.69491 -1.9784700000000017
0.899 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
0.899 5 3.0 -0.014978 0.8770609999999999
0.899 10 1.5050476763158256 -4.42365065769701 -1.5860760388298336
0.899 10 2.5060694564901675 -6.734092095884907 1.586476496176386
0.899 12 3.6549550617483177 -2.6150094349461446 1.2757898504906435
0.899 11 1.8569247380482894 -1.5847557778509067 1.5246676297752844
0.899 13 2.914738948327638 4.474696052136631 -1.4522241118459611
