time cls x y yaw
8.391 9 -0.001769862831127598 0.8231103432264715 0.00028890675577302523
8.391 9 6.255296276409222 -3.1159397682140217 2.095682269719093
8.391 9 7.325062431076378 5.895128750644151 -2.61690236931326
8.389 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
8.39 2 4.48616 2.69491 -1.9784700000000017
8.391 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
8.391 5 3.0 -0.014978 0.8770609999999999
8.391 10 1.4549840541866168 -7.4247692897530015 -1.5753845808250928
8.39 10 2.4473417814765344 -2.989052537408156 1.586476494863226
8.391 12 4.744089752617869 0.9691643373930898 1.2757898504906473
8.388 11 1.909744341182694 -0.8871196954771955 1.470870897292673
8.391 13 2.886680205318576 4.537442983256116 2.2937737641689018
