time cls x y yaw
4.699 9 -0.002303170993004426 2.669110266190269 0.0002888919186376957
4.698 9 4.817162690580851 -3.9487165761402623 2.095682269719432
4.698 9 8.06505834991863 4.616642974389652 -2.6169023693206594
4.698 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
4.699 2 4.48616 2.69491 -1.9784700000000017
4.699 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
4.698 5 3.0 -0.014978 0.8770609999999999
4.698 10 1.476025008157924 -6.322928922438709 -1.5860760369651186
4.699 10 2.476278351619053 -4.834325667575976 1.58647649142756
4.699 12 4.207372550485948 -0.7970889414225936 1.2757898504906473
4.699 11 1.8734260342521023 -1.253819587743403 1.4749166403981886
4.699 13 2.942944007041448 4.526022853608428 0.4477758841608368
