time cls x y yaw
5.991 9 -0.0021165451415726994 2.0231102931478833 0.0002888971105712697
5.991 9 5.320684685294612 -3.6571432177170737 2.095682269719434
5.991 9 7.8059696082325365 5.064268782322669 -2.6169023693166817
5.991 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
5.991 2 4.48616 2.69491 -1.9784700000000017
5.991 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
5.991 5 3.0 -0.014978 0.8770609999999999
5.989 10 1.4661623430253996 -6.968353571652635 -1.5860760293990888
5.991 10 2.466149376287835 -4.188405081228909 1.5864764984360868
5.991 12 4.395194496631997 -0.17899597385962063 1.2757898504906473
5.991 11 1.8859362150551608 -1.125576958078064 1.4714376929415205
5.991 13 2.9270252141015134 4.54241902913809 1.0937764902660712
