time cls x y yaw
8.091 9 -0.0018131987529075157 0.9731103369664638 0.00028890555006997535
8.091 9 6.138469827519871 -3.183590199401888 2.095682269719093
8.09 9 7.385376206207134 5.790925062950497 -2.616902369316259
8.09 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
8.091 2 4.48616 2.69491 -1.9784700000000017
8.09 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
8.091 5 3.0 -0.014978 0.8770609999999999
8.09 10 1.4577195505826466 -7.423752761875173 -1.597044387019259
8.09 10 2.4496937112714137 -3.1390340976940356 1.5864764957055475
8.091 12 4.70047784561905 0.8256442984859154 1.2757898504906473
8.091 11 1.9067820474202766 -0.9166708465606804 1.4708783237170835
8.091 13 2.890982436761196 4.540698156393684 2.143773765299759
