time cls x y yaw
1.899 9 -0.0027076117924969894 4.069110207771566 0.00028888066773015794
1.899 9 3.727171922442402 -4.579895099119168 2.0956822697178086
1.899 9 8.625916345283155 3.6476525363337133 -2.6169023693166777
1.898 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
1.899 2 4.48616 2.69491 -1.9784700000000017
1.899 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
1.899 5 3.0 -0.014978 0.8770609999999999
1.898 10 1.497415760856639 -4.923092347795859 -1.5860760368185756
1.899 10 2.4982296918241813 -6.234153563666702 1.5864764917871785
1.899 12 3.8003280851630934 -2.1366093045564654 1.2757898504906473
1.899 11 1.860553957950138 -1.5061560944591565 1.5246672966317025
1.898 13 2.9313426755499385 4.4810992366696745 -0.9527241219222684
