time cls x y yaw
6.292 9 -0.002073066034397497 1.8726102994269123 0.00028889831855366836
6.292 9 5.437900555680017 -3.589267285092692 2.0956822697195725
6.291 9 7.745856211088065 5.168126278362918 -2.616902369316677
6.292 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
6.291 2 4.48616 2.69491 -1.9784700000000017
6.291 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
6.292 5 3.0 -0.014978 0.8770609999999999
6.291 10 1.463855196936534 -7.119335945046798 -1.5860760260076783
6.291 10 2.4637974476533526 -4.038423520918659 1.5864765026133554
6.291 12 4.438806403622727 -0.03547593495942872 1.2757898504906473
6.291 11 1.888905077948491 -1.095735825096806 1.4713231613087074
6.291 13 2.9220609280027974 4.544531190963983 1.2437764908669091
