time cls x y yaw
4.799 9 -0.0022887263874125374 2.6191102682767387 0.0002888923204801425
4.799 9 4.856494261707169 -3.9259409309711133 2.0956822697177597
4.799 9 8.044820172886602 4.651608331389411 -2.6169023693166813
4.799 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
4.798 2 4.48616 2.69491 -1.9784700000000017
4.798 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
4.799 5 3.0 -0.014978 0.8770609999999999
4.798 10 1.475261052187457 -6.372923085805203 -1.5860760325508603
4.798 10 2.4755022154758124 -4.78483175266535 1.5864764962305156
4.799 12 4.221909852818888 -0.7492489284535354 1.2757898504906473
4.798 11 1.8742518814879972 -1.2441326371678658 1.4731348404852385
4.798 13 2.9421334327395834 4.527609625422674 0.49727588437326775
