time cls x y yaw
6.491 9 -0.0020443206146937604 1.7731103035806455 0.0002888991199086434
6.491 9 5.515395433443332 -3.54439249907055 2.0956822697190938
6.491 9 7.705780612991758 5.237364609056426 -2.616902369316689
6.491 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
6.49 2 4.48616 2.69491 -1.9784700000000017
6.491 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
6.491 5 3.0 -0.014978 0.8770609999999999
6.491 10 1.462327279044615 -7.219324247173673 -1.5860761916830861
6.491 10 2.4622294939902987 -3.93843581407473 1.5864764959665971
6.49 12 4.467735635270055 0.05972569084448972 1.2757898504906473
6.491 11 1.890891251678948 -1.0758347093327518 1.471322995923553
6.491 13 2.918599867787322 4.545516211324503 1.3437764912851975
