time cls x y yaw
9.39 9 -0.0016255529022169543 0.3236103640689642 0.0002889107668939676
9.391 9 6.644717772707059 -2.8904383309210315 2.095682269719093
9.391 9 7.1246844405944465 6.241320404111237 -2.6169023693135633
9.39 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
9.39 2 4.48616 2.69491 -1.9784700000000017
9.391 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
9.391 5 3.0 -0.014978 0.8770609999999999
9.39 10 1.46756737812281 -7.424817325570725 -1.5671959469905818
9.387 10 2.4395255363867414 -2.4906138186973674 1.5864764918752225
9.387 12 4.88888128385395 1.4456508665650125 1.2757898504906473
9.39 11 1.91973577004743 -0.7874416156043479 1.4706486231441447
9.39 13 2.8766580484444484 4.522740807554426 2.7932719372665495
