time cls x y yaw
4.299 9 -0.00236094921445198 2.8691102578444756 0.0002888903112846682
4.298 9 4.661394092061562 -4.0389171510572535 2.0956822697194406
4.299 9 8.145009168127382 4.478512504655662 -2.6169023693166813
4.298 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
4.298 2 4.48616 2.69491 -1.9784700000000017
4.298 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
4.298 5 3.0 -0.014978 0.8770609999999999
4.299 10 1.4790731900835463 -6.1234522105446505 -1.5860760346683889
4.298 10 2.4794220974613284 -5.034801019828994 1.5864764939835878
4.299 12 4.149223341154189 -0.9884489932988262 1.2757898504906473
4.299 11 1.8707040552394372 -1.2925240078387337 1.4869885885935428
4.299 13 2.9453920449593975 4.519264559595914 0.24777588331701664
