time cls x y yaw
0.299 9 -0.0029387137548213737 4.869110174384176 0.00028887427460935565
0.299 9 3.1040975283732966 -4.940697398788075 2.0956822697480435
0.299 9 8.946521130054416 3.0937458907921638 -2.6169023692914735
0.299 1 5.3557600000003855 2.0121399999997522 2.503354989170314e-19
0.299 2 4.48616 2.69491 -1.9784700000000017
0.299 4 5.783039999998602 -1.0753899999942398 0.22557199999999927
0.299 5 3.0 -0.014978 0.8770609999999999
0.299 10 1.5098621169988733 -4.1396775750586885 -1.5862113019220347
0.299 10 2.5099264403347807 -7.015754324055832 1.586231732684147
0.299 12 3.5677313386760896 -2.90204951156179 1.2757898488125232
0.299 11 1.8554293549030427 -1.6171343628922612 1.524660010942185
0.299 13 2.9039896705971184 4.475034269790636 -1.7522190368940593
