time cls x y yaw
9.29 9 -0.0016399984303265788 0.3736103619822316 0.0002889103649745372
9.291 9 6.6057756230772755 -2.9129884746503256 2.095682269719093
9.291 9 7.144722239642591 6.2067012387641 -2.6169023693143796
9.29 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
9.291 2 4.48616 2.69491 -1.9784700000000017
9.291 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
9.287 5 3.0 -0.014978 0.8770609999999999
9.29 10 1.467015755341867 -7.424102854013983 -1.5522697789663507
9.289 10 2.440293833522532 -2.53960779505071 1.5864764985249444
9.29 12 4.874780100590998 1.3992460539850153 1.2757898504906473
9.291 11 1.9187459705087482 -0.7972920027692889 1.4706487040468041
9.291 13 2.8773077750504745 4.52439991281059 2.743772036690672
