time cls x y yaw
2.999 9 -0.002548726214046034 3.519110230721245 0.00028888508757269997
2.999 9 4.155535568370329 -4.331843518097497 2.095682269717807
2.999 9 8.405500555753362 4.028463355147915 -2.6169023693166786
2.999 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
2.999 2 4.48616 2.69491 -1.9784700000000017
2.999 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
2.999 5 3.0 -0.014978 0.8770609999999999
2.999 10 1.4890046105168218 -5.4735280865824345 -1.586076025700059
2.999 10 2.4896059518037132 -5.684221175894265 1.5864765029920305
2.999 12 3.9602384108258493 -1.6103691618967237 1.2757898504906473
2.998 11 1.8642822326509492 -1.4192534904223555 1.5191799501748093
2.999 13 2.943612677539263 4.4963432895862105 -0.4022241195543292
