time cls x y yaw
3.099 9 -0.002534281950008185 3.4691102328076124 0.0002888854893866341
3.099 9 4.194477718000135 -4.309293374368227 2.095682269717807
3.099 9 8.385462756705161 4.063082520494665 -2.616902369316679
3.099 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
3.099 2 4.48616 2.69491 -1.9784700000000017
3.099 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
3.099 5 3.0 -0.014978 0.8770609999999999
3.099 10 1.4882406553213292 -5.523522249964482 -1.5860760250132233
3.099 10 2.4888219750831535 -5.6342273224672885 1.5864765032397963
3.099 12 3.9747757131588335 -1.5625291489276545 1.2757898504906473
3.099 11 1.86466698921399 -1.4093718034277265 1.5170623831353265
3.099 13 2.9442760409384285 4.498016392659091 -0.35222411933804787
