time cls x y yaw
0.099 9 -0.0029676008921372746 4.969110170536467 0.00028887199560723045
0.099 9 3.0262132286979324 -4.985797686206848 2.095682268203092
0.099 9 8.986596728120714 3.0245075597084945 -2.616902370756968
0.099 1 5.355760000000352 2.0121399999997798 2.104502736656331e-19
0.099 2 4.48616 2.69491 -1.9784700000000017
0.099 4 5.783039999998958 -1.0753899999956171 0.22557199999999927
0.099 5 3.0 -0.014978 0.8770609999999999
0.099 10 1.5108439808862384 -4.083128095740053 -1.586191572458848
0.099 10 2.5108447275723114 -7.072311902951751 1.5861917344864431
0.099 12 3.542400667314246 -2.9854085305481215 1.2757900000000002
0.099 11 1.8554298020228701 -1.6171247151830754 1.5246600031133635
0.099 13 2.9004906383522497 4.475846387347059 -1.8521695161338132
