time cls x y yaw
6.991 9 -0.001972095585475234 1.5231103140135491 0.0002889011292879278
6.991 9 5.71010618159225 -3.4316417804240795 2.0956822697190938
6.991 9 7.605591617750936 5.410460435790269 -2.6169023693166906
6.99 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
6.989 2 4.48616 2.69491 -1.9784700000000017
6.99 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
6.991 5 3.0 -0.014978 0.8770609999999999
6.991 10 1.458568649805973 -7.424387791804067 -1.583603245366646
6.991 10 2.4583096117430516 -3.6884665469194164 1.5864764937965377
6.991 12 4.540567519956652 0.29940415582621116 1.2757898504906473
6.991 11 1.8958523838159844 -1.0260930006059668 1.4712089712220822
6.991 13 2.9096701899018607 4.546432645563656 1.5937764924059141
