time cls x y yaw
5.79 9 -0.0021455792543266464 2.1236102889502515 0.0002888962988513376
5.791 9 5.242800386034879 -3.7022435051756286 2.0956822697191786
5.791 9 7.846045206328853 4.9950304516291695 -2.6169023693166817
5.791 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
5.791 2 4.48616 2.69491 -1.9784700000000017
5.791 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
5.791 5 3.0 -0.014978 0.8770609999999999
5.791 10 1.4676749742738806 -6.86936512815091 -1.586076028141528
5.791 10 2.4677173297473707 -4.288392788080278 1.5864765005544428
5.791 12 4.366119891959599 -0.2746759997985326 1.2757898504906473
5.791 11 1.8839523240778784 -1.1454783011345986 1.4714378597775128
5.791 13 2.930134980098489 4.5406083507300385 0.9937764900920352
