time cls x y yaw
8.59 9 -0.001741116564412617 0.7236103473752631 0.0002889075515854732
8.59 9 6.332791154172301 -3.0710649821953253 2.095682269720727
8.591 9 7.284986832979853 5.964367081337517 -2.61690236931326
8.591 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
8.591 2 4.48616 2.69491 -1.9784700000000017
8.59 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
8.591 5 3.0 -0.014978 0.8770609999999999
8.591 10 1.455831289411505 -7.4240021321100995 -1.5500887109407846
8.591 10 2.445765989504825 -2.888564891996081 1.5864764982607062
8.591 12 4.773164357283749 1.0648443633312212 1.2757898504906473
8.587 11 1.9117252999904117 -0.8673243841457454 1.4708136423953158
8.591 13 2.8841036455913414 4.5349309039541215 2.3937737645435746
