time cls x y yaw
1.399 9 -0.0027798317063782102 4.319110197340102 0.00028887865877794036
1.399 9 3.5324611742933723 -4.69264581776536 2.0956822697178077
1.399 9 8.726105340523867 3.4745567095999603 -2.6169023693166777
1.399 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
1.399 2 4.48616 2.69491 -1.9784700000000017
1.399 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
1.399 5 3.0 -0.014978 0.8770609999999999
1.399 10 1.5012278987161611 -4.67362147253109 -1.5860760372854579
1.399 10 2.502149573886072 -6.484122830832356 1.5864764915669878
1.399 12 3.7276415734974684 -2.3758093694065265 1.2757898504906473
1.399 11 1.8586724517942457 -1.54689487893724 1.5246676297802282
1.399 13 2.923451092147547 4.476858766498706 -1.2022241229483748
