time cls x y yaw
9.59 9 -0.0015966617860870942 0.2236103682428801 0.00028891156980944495
9.591 9 6.722602071966627 -2.8453380434624433 2.095682269719093
9.587 9 7.085410354459845 6.3091739681907315 -2.6169023693135367
9.591 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
9.591 2 4.48616 2.69491 -1.9784700000000017
9.591 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
9.591 5 3.0 -0.014978 0.8770609999999999
9.588 10 1.4664158221071673 -7.423718216658069 -1.597818640739157
9.591 10 2.4379262253528498 -2.388626357671913 1.5864765027241239
9.591 12 4.918537380613147 1.5432444930219138 1.2757898504906473
9.59 11 1.9217353685705505 -0.7675418415195996 1.4706484776304412
9.591 13 2.8755951704484533 4.519284060418917 2.8937718870077154
