time cls x y yaw
2.399 9 -0.002635391376372129 3.8191102182031713 0.00028888267672432644
2.399 9 3.921882670591471 -4.4671443804729325 2.095682269717807
2.399 9 8.525727350042352 3.820748363067462 -2.616902369316678
2.399 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
2.398 2 4.48616 2.69491 -1.9784700000000017
2.399 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
2.399 5 3.0 -0.014978 0.8770609999999999
2.399 10 1.4935883438573414 -5.173563106325404 -1.5860760356106087
2.398 10 2.494317649579153 -5.984684235038642 1.5864764930292703
2.398 12 3.872869223804613 -1.897887639840828 1.2757898504906473
2.398 11 1.8621565466491843 -1.4712529985715213 1.524637968725304
2.399 13 2.9379661230255905 4.487184455793928 -0.7022241208457974
