time cls x y yaw
8.79 9 -0.0017122257694374345 0.6236103515486539 0.0002889083554025302
8.791 9 6.411064874928357 -3.025739193296801 2.095682269719093
8.79 9 7.2451116128671895 6.033259220377875 -2.6169023693172377
8.79 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
8.791 2 4.48616 2.69491 -1.9784700000000017
8.791 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
8.791 5 3.0 -0.014978 0.8770609999999999
8.79 10 1.4586584357082162 -7.423349843549203 -1.535253116627661
8.791 10 2.4441980363181153 -2.7885771851359973 1.5864765007705943
8.79 12 4.802093588926299 1.160045989139669 1.2757898504906473
8.791 11 1.9137585875000547 -0.8470314079306019 1.4707595327515472
8.791 13 2.8817907473801516 4.532174147755036 2.4937737649640273
