time cls x y yaw
10.09 9 -0.0015244336435881252 -0.026389621323142102 0.0002889135790332185
10.091 9 6.917312820115545 -2.732587324815971 2.095682269719093
10.091 9 6.9844198472565 6.483654561537913 -2.616902369313771
10.091 1 5.375393177974037 2.0864430972309997 0.008507343045771932
10.09 2 4.48616 2.69491 -1.9784700000000017
10.09 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
10.089 5 3.0 -0.014978 0.8770609999999999
10.09 10 1.4541891508815679 -7.422344972715138 -1.631631422801396
10.091 10 2.4340063431821264 -2.1386570905122317 1.5864765040667792
10.091 12 4.99159475832861 1.780810004638804 1.268827424554864
10.09 11 1.9267311074468203 -0.7178032136754957 1.4705382619705138
10.09 13 2.874493181249489 4.5103933759924475 -3.1399134268121145
