time cls x y yaw
2.699 9 -0.0025920588856159347 3.669110224462184 0.0002888838821409617
2.698 9 4.038319697984423 -4.399719450725115 2.0956822697194393
2.698 9 8.465814330881757 3.924259667454668 -2.616902369320656
2.699 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
2.699 2 4.48616 2.69491 -1.9784700000000017
2.699 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
2.699 5 3.0 -0.014978 0.8770609999999999
2.699 10 1.4912964775683277 -5.323545596458556 -1.5860760302569907
2.699 10 2.4919578803959186 -5.834202736207053 1.5864764978499037
2.699 12 3.9166265038268966 -1.7538892008039317 1.2757898504906473
2.698 11 1.86320813425177 -1.4484844840303588 1.5245883849024433
2.699 13 2.941133501984481 4.491551728976648 -0.5522241201786318
