time cls x y yaw
1.699 9 -0.0027364998183181336 4.169110203598968 0.0002888798641442393
1.699 9 3.64928762318279 -4.624995386577636 2.095682269717808
1.699 9 8.665991943379467 3.5784142056402137 -2.616902369316678
1.699 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
1.699 2 4.48616 2.69491 -1.9784700000000017
1.699 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
1.699 5 3.0 -0.014978 0.8770609999999999
1.699 10 1.4989360318045772 -4.823603962648066 -1.5860760257807767
1.699 10 2.499797645052444 -6.3341412705147375 1.586476502429034
1.699 12 3.7712534804971254 -2.2322893304947917 1.2757898504906473
1.699 11 1.8597984382246264 -1.522493238552386 1.5246672972165114
1.699 13 2.928324510908781 4.479172886908402 -1.0522241223462152
