time cls x y yaw
4.098 9 -0.0023899826438815238 2.969610253647035 0.00028888949962270195
4.099 9 4.583899214298395 -4.083791937075799 2.095682269717807
4.098 9 8.185285144207565 4.408927982309153 -2.6169023693206594
4.099 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
4.099 2 4.48616 2.69491 -1.9784700000000017
4.098 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
4.099 5 3.0 -0.014978 0.8770609999999999
4.098 10 1.4806087406426491 -6.022963942143936 -1.586076028973528
4.099 10 2.4809822104213097 -5.134288788156188 1.5864764990295306
4.098 12 4.1200033634649795 -1.0846074193666526 1.2757898504906473
4.098 11 1.8694599190225911 -1.3120623516050944 1.4922331950081165
4.098 13 2.946100870022672 4.515718226778066 0.14727588286071738
