time cls x y yaw
3.699 9 -0.0024476159438725207 3.1691102453259146 0.00028888790030545767
3.699 9 4.428130615779082 -4.173992511992754 2.095682269717807
3.699 9 8.265235962416279 4.270797512575164 -2.6169023693166813
3.699 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
3.699 2 4.48616 2.69491 -1.9784700000000017
3.699 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
3.699 5 3.0 -0.014978 0.8770609999999999
3.698 10 1.4836645627575777 -5.822987288636573 -1.5860760347776601
3.699 10 2.484118115881029 -5.334264201892694 1.5864764933400843
3.699 12 4.06199952715655 -1.275489071113239 1.2757898504906473
3.698 11 1.8672993629495966 -1.3509317187096732 1.50299272932432
3.699 13 2.9464397161281037 4.508556142371599 -0.0522241180174746
